archiveType,climateInterpretation_direction,climateInterpretation_seasonality,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,segmentLength,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,ringWidth,PIBA,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,ringWidth,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,residualChronology,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,ARSTAN,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,correlationCoefficient,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,RBAR,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,uncertainty1s,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,uncertainty1s,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,EPS,PIBA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-BorealPlateau.Graumlich.2005,Y0l1XR12PdNKqneAvQeD,3420.0,36.3,-118.3,Boreal Plateau,https://www.ncdc.noaa.gov/paleo/study/3301,PAGES 2k v2.2.0,N/A,core,PIBA,N/A,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-PalauUlongChannel.Osborne.2014,EpsQ5r4bAx9gyOdKmvLr,-12.0,7.2859,134.2503,Palau,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lutea,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-PalauUlongChannel.Osborne.2014,EpsQ5r4bAx9gyOdKmvLr,-12.0,7.2859,134.2503,Palau,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-PalauUlongChannel.Osborne.2014,EpsQ5r4bAx9gyOdKmvLr,-12.0,7.2859,134.2503,Palau,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,PAGES 2k v2.2.0,N/A,d13C,Porites lutea,permil,yr AD
LakeSediment,positive,Jul,temperature,air@surface,NAm-ClearPond.Gajewski.1988,T5GP50YPulw103nFBo2h,513.0,33.8,-79.0,Clear Pond,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally July,temperature,N/A,degC,yr AD
LakeSediment,N/A,N/A,N/A,N/A,NAm-ClearPond.Gajewski.1988,T5GP50YPulw103nFBo2h,513.0,33.8,-79.0,Clear Pond,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
LakeSediment,N/A,N/A,N/A,N/A,NAm-ClearPond.Gajewski.1988,T5GP50YPulw103nFBo2h,513.0,33.8,-79.0,Clear Pond,https://www.ncdc.noaa.gov/paleo/study/6221,PAGES 2k v2.2.0,N/A,age,N/A,yr BP,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-UULTRW.Schweingruber.2002,Yr7jXww6YdAeocZ15pHF,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-UULTRW.Schweingruber.2002,Yr7jXww6YdAeocZ15pHF,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
GlacierIce,positive,Jun-Aug,temperature,air@condensationLevel,Arc-NGTB18.Schwager.1998,Nzs0wtIZKGyJ3r5f5CE9,2508.0,76.62,-36.4,NGT B18,https://doi.pangaea.de/10.1594/PANGAEA.57158,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally 6/7/2008; archiveType changed - was originally ice core; climateInterpretation_seasonality changed - was originally 6/7/2008,d18O,N/A,permil,yr AD
GlacierIce,N/A,N/A,N/A,N/A,Arc-NGTB18.Schwager.1998,Nzs0wtIZKGyJ3r5f5CE9,2508.0,76.62,-36.4,NGT B18,https://doi.pangaea.de/10.1594/PANGAEA.57158,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,positive,Annual,temperature,sea@surface,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally MgCa; paleoData_variableName changed - was originally Mg_Ca; paleoData_variableName changed - was originally Mg_Ca; paleoData_proxyObservationType changed - was originally Mg_Ca,Mg/Ca,N/A,N/A,yr AD
MarineSediment,N/A,Annual,temperature,sea_surface,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-FiskBasin.Richey.2009,zk0XZzn2ZiAqlHK8LgiO,-817.0,27.55,-93.93,"Fisk Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally MgCa; paleoData_variableName changed - was originally Mg_Ca; paleoData_variableName changed - was originally Mg_Ca; paleoData_proxyObservationType changed - was originally Mg_Ca,Mg/Ca,N/A,N/A,yr AD
GlacierIce,positive,Annual,temperature,air@condensationLevel,Arc-Dye.Vinther.2010,VRDXXchN2XXECSPwZFma,2480.0,65.18,-43.83,Dye,https://doi.pangaea.de/10.1594/PANGAEA.786302,PAGES 2k v2.2.0,; archiveType changed - was originally ice core,d18O,N/A,permil,yr AD
GlacierIce,N/A,N/A,N/A,N/A,Arc-Dye.Vinther.2010,VRDXXchN2XXECSPwZFma,2480.0,65.18,-43.83,Dye,https://doi.pangaea.de/10.1594/PANGAEA.786302,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN060.Shao.2013,0jq8riIobvRZQnR8Q4Xe,3980.0,37.32,98.4,CHIN060,https://www.ncdc.noaa.gov/paleo/study/15152,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN060.Shao.2013,0jq8riIobvRZQnR8Q4Xe,3980.0,37.32,98.4,CHIN060,https://www.ncdc.noaa.gov/paleo/study/15152,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,sampleCount,PIJE,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,segmentLength,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,ringWidth,PIJE,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,ringWidth,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,residualChronology,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,ARSTAN,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,correlationCoefficient,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,RBAR,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,uncertainty1s,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,uncertainty1s,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,EPS,PIJE,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-FishCreekTrail.Biondi.2001,OJyiy7wfMSWmluj2SLFW,2890.0,34.1,-116.8,Fish Creek Trail (San Gorgonio),https://www.ncdc.noaa.gov/paleo/study/2754,PAGES 2k v2.2.0,N/A,core,PIJE,N/A,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-Rarotonga_d18O99.Linsley.2006,I4x6h14gYLxI0uZAKd7D,-18.0,-21.2378,-159.8278,Rarotonga,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Rarotonga_d18O99.Linsley.2006,I4x6h14gYLxI0uZAKd7D,-18.0,-21.2378,-159.8278,Rarotonga,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Rarotonga_d18O99.Linsley.2006,I4x6h14gYLxI0uZAKd7D,-18.0,-21.2378,-159.8278,Rarotonga,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",PAGES 2k v2.2.0,N/A,d13C,lutea,permil,yr AD
Wood,positive,Annual,temperature,air@surface,Asi-MONG026.Jacoby.2010,YEiUWzNlrALSq4mn4qjz,4400.0,46.82,100.12,MONG026,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-MONG026.Jacoby.2010,YEiUWzNlrALSq4mn4qjz,4400.0,46.82,100.12,MONG026,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-DoubleReef.Asami.2005,afZ0M1nnEXSX8vSJISOl,-7.8,13.5982,144.8359,Double Reef,https://www.ncdc.noaa.gov/paleo/study/1915,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lobata,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-DoubleReef.Asami.2005,afZ0M1nnEXSX8vSJISOl,-7.8,13.5982,144.8359,Double Reef,https://www.ncdc.noaa.gov/paleo/study/1915,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-INDI024.Borgaonkar.2013,2M6vJt0pkYfPs9VSfhGc,3150.0,31.37,78.17,INDI024,https://www.ncdc.noaa.gov/paleo/study/15170,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-INDI024.Borgaonkar.2013,2M6vJt0pkYfPs9VSfhGc,3150.0,31.37,78.17,INDI024,https://www.ncdc.noaa.gov/paleo/study/15170,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-GOUQIN.PAGES2k.2013,g07OAJJUrdd3QcKOybXm,1750.0,34.73,100.8,GOUQIN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-GOUQIN.PAGES2k.2013,g07OAJJUrdd3QcKOybXm,1750.0,34.73,100.8,GOUQIN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN059.Shao.2013,mwNoCZyrz2JCDmYcKhm1,3400.0,33.8,96.13,CHIN059,https://www.ncdc.noaa.gov/paleo/study/15151,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN059.Shao.2013,mwNoCZyrz2JCDmYcKhm1,3400.0,33.8,96.13,CHIN059,https://www.ncdc.noaa.gov/paleo/study/15151,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Apr,temperature,air@surface,Asi-KAZ001.Solomina.2010,7CrIR2Bi9kpp3VncVMoY,4300.0,43.35,77.35,KAZ001,https://www.ncdc.noaa.gov/paleo/study/15230,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-KAZ001.Solomina.2010,7CrIR2Bi9kpp3VncVMoY,4300.0,43.35,77.35,KAZ001,https://www.ncdc.noaa.gov/paleo/study/15230,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
LakeSediment,N/A,N/A,N/A,N/A,Eur-CentralandEasternPyrenees.Pla.2004,LsFTzIqNQrauZIPBXNgA,2280.0,42.5,0.75,Central and Eastern Pyrenees (NE Spain),this study,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
LakeSediment,N/A,N/A,N/A,N/A,Eur-CentralandEasternPyrenees.Pla.2004,LsFTzIqNQrauZIPBXNgA,2280.0,42.5,0.75,Central and Eastern Pyrenees (NE Spain),this study,PAGES 2k v2.2.0,N/A,age,N/A,yr BP,yr AD
LakeSediment,positive,Winter,temperature,air@surface,Eur-CentralandEasternPyrenees.Pla.2004,LsFTzIqNQrauZIPBXNgA,2280.0,42.5,0.75,Central and Eastern Pyrenees (NE Spain),this study,PAGES 2k v2.2.0,N/A,temperature,N/A,degC,yr AD
LakeSediment,N/A,N/A,N/A,N/A,Eur-CentralandEasternPyrenees.Pla.2004,LsFTzIqNQrauZIPBXNgA,2280.0,42.5,0.75,Central and Eastern Pyrenees (NE Spain),this study,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally uncertainty_temperature; paleoData_variableName changed - was originally uncertainty_temperature; paleoData_variableName changed - was originally uncertainty_temperature,uncertainty,N/A,degC,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,sampleCount,LALY,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,segmentLength,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,ringWidth,LALY,cm,yr AD
Wood,N/A,Summer,temperature,air,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,ringWidth,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,residualChronology,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,ARSTAN,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,correlationCoefficient,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,RBAR,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,EPS,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,core,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,sampleCount,LALY,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,segmentLength,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,density,LALY,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,MXD,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,residualChronology,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,ARSTAN,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,correlationCoefficient,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,RBAR,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-SunshineMeadows.Colenutt.1995,p09cfUsNNSYBuOjGANue,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
