datasetId,archiveType,dataSetName,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,interpretation_direction,interpretation_seasonality,interpretation_variable,interpretation_variableDetail,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,paleoData_variableName,yearUnits
iso2k_358,GlacierIce,IC96ISE9,700.0,-73.5999984741211,-12.430000305175781,DML Ritscherflya E91,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2424,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_362,GlacierIce,IC05ISAU,750.0,79.83000183105469,24.0,Austfonna,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/11173,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_373,Coral,CO99SWFB,-5.0,24.91670036315918,-80.75,"Lignumvitae Basin, Florida Bay",increase,N/A,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: sea surface",https://www.ncdc.noaa.gov/paleo/study/1914,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_376,Coral,CO99SWFB,-5.0,24.91670036315918,-80.75,"Lignumvitae Basin, Florida Bay",increase,N/A,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: sea surface",https://www.ncdc.noaa.gov/paleo/study/1914,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_380,Speleothem,SP06DYCN,680.0,25.280000686645508,108.08000183105469,"Dongge Cave, China",negative,Annual,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: East Asian Monsoon Strength; more negative values of d18O are interpreted as indicative of increased monsoon strength",https://www.ncdc.noaa.gov/paleo-search/study/5441,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_396,Speleothem,SP05MAAT,2531.0,47.09000015258789,11.670000076293945,"Spannagel Cave, Austria",positive,Winter,temperature,variations in winter temperature in the Alps,https://www.ncdc.noaa.gov/paleo/study/5433,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_399,LakeSediment,LS16STCL,1126.0,50.83000183105469,-116.38999938964844,Cleland Lake,N/A,Winter,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: lake level",https://www.ncdc.noaa.gov/paleo/study/21250,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_404,GlacierIce,IC12RHME,1600.0,-77.5199966430664,167.67999267578125,Mt Erebus Saddle - MES,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/13175,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_410,LakeSediment,LS02HATI,560.0,68.33000183105469,18.700000762939453,tibetanus,N/A,N/A,N/A,"Original interpretation_variable: circulationVariable, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/15444,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_415,LakeSediment,LS10HEQI,3193.0,37.0,100.0,Qinghai,negative,N/A,moisture,"Original interpretation_variable: effectivePrecipitation, interpretation_variableDetail: lake water",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_424,LakeSediment,LS12THAY,68.0,70.45899963378906,-70.08599853515625,Ayr Lake,positive,Summer,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/13114,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_433,GlacierIce,IC00SC29,2874.0,76.00389862060547,-43.492000579833984,B29,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.849161,Iso2k v1.1.2,; archiveType changed  was originally Ice core (IC); archiveType changed  was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_443,GlacierIce,IC06VID3,2480.0,65.18000030517578,-43.83000183105469,DYE-3,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/2494,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_446,GlacierIce,IC99SCFH,3890.0,46.548099517822266,8.046099662780762,Fiescherhorn,positive,Annual,temperature,air@surface,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_449,Wood,TR14KOSP,2023.0,42.6411018371582,1.002500057220459,"Lake Estanyola de Gerber, Spanish Pyrenees",negative,Jan-Jun,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: precipitation amount",this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_450,Wood,TR14KOSP,2023.0,42.6411018371582,1.002500057220459,"Lake Estanyola de Gerber, Spanish Pyrenees",N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,nan,d18O,nan,yr AD,year,CE
iso2k_454,LakeSediment,LS11ANSE,520.0,62.20000076293945,-136.39999389648438,Seven mile,Increase,Summer,moisture,"Original interpretation_variable: evaporation, interpretation_variableDetail: Aleutian Low/westerly storm trajectories",https://www.ncdc.noaa.gov/paleo/study/10750,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_457,GlacierIce,IC10VISA,3092.0,70.62999725341797,-35.81999969482422,Site A,positive,Winter,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_460,GlacierIce,IC10VISA,3092.0,70.62999725341797,-35.81999969482422,Site A,N/A,Summer,temperature,air@surface,http://www.iceandclimate.nbi.ku.dk/data/Vinther_etal_2010_data_02feb2010.xls,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_463,Wood,TR12BRBO,170.0,-11.399999618530273,-68.71600341796875,"Purisima, Northern Bolivia",negative,Oct-Apr,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: precipitation amount",this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_465,Wood,TR10ANMO,340.0,10.199999809265137,-85.3499984741211,"Monteverde Cloud Forest, Costa Rica",negative,Jan-Apr,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal",https://www.ncdc.noaa.gov/paleo/study/16139,Iso2k v1.1.2,; archiveType changed  was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_473,Coral,CO14CATI,-3.0,-10.199999809265137,123.5167007446289,"Ombai Strait, Timor Island",N/A,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/19179,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_474,LakeSediment,LS09SASP,4.0,7.150000095367432,134.36669921875,Spooky Lake,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/29432,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_477,LakeSediment,LS09SASP,4.0,7.150000095367432,134.36669921875,Spooky Lake,N/A,Annual,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: air@surface",https://www.ncdc.noaa.gov/paleo/study/29432,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_478,LakeSediment,LS06JONA,1363.0,38.34000015258789,34.459999084472656,Lake Nar,positive,N/A,moisture,"Original interpretation_variable: evaporation, interpretation_variableDetail: Indian Monsoon Strength",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_481,Wood,TR08THCO,1700.0,52.5,-118.0,"Columbia Icefield, British Columbia, Canada",negative,Annual,temperature,"Seasonal, annual",https://www.ncdc.noaa.gov/paleo/study/17576,Iso2k v1.1.2,; archiveType changed  was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_485,LakeSediment,LS09BAUM,nan,-15.4399995803833,-70.0999984741211,Lago Umayo,decrease,Wet Season,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: in the southern tropical Andes",nan,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_488,GlacierIce,IC06THPR,6070.0,33.91669845581055,89.08329772949219,Puruogangri ice cap,positive,Summer,temperature,air@surface,nan,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_490,GlacierIce,IC06THPR,6070.0,33.91669845581055,89.08329772949219,Puruogangri ice cap,positive,Summer,temperature,air@surface,nan,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_492,GlacierIce,IC06THPR,6070.0,33.91669845581055,89.08329772949219,Puruogangri ice cap,positive,Summer,temperature,air@surface,nan,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_498,GlacierIce,IC13STN7,3174.0,-73.72000122070312,7.940000057220459,NUS 07-1,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/22519,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_503,Wood,TR06TRBO,3900.0,36.619998931884766,74.9800033569336,"Boibar Valley, Northern Pakistan",negative,Oct-Sep,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Seasonal, annual",https://www.ncdc.noaa.gov/paleo/study/20904,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_505,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally subannual; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_507,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_509,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_511,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_513,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_515,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_517,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_519,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_521,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_523,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_525,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_527,Coral,CO03COPM,-7.0,5.869999885559082,-162.1300048828125,Palmyra (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO); archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_533,Speleothem,SP04YUCN,680.0,25.280000686645508,108.08000183105469,"Dongge Cave, China",negative,Annual,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: East Asian Monsoon Strength",https://www.ncdc.noaa.gov/paleo-search/study/5427,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_539,Coral,CO93COTW,-3.0,1.416700005531311,173.03329467773438,"Tarawa Atoll, Republic of Kiribati",decrease/increase,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1845,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,"Hydnophora microconos, Porites lobata",permil,d18O,CE
iso2k_541,Coral,CO13COTB,nan,3.9061999320983887,-159.28590393066406,Fanning Island (composite),decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1875,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_546,GroundIce,GI19POYU,740.0,65.20999908447266,-138.32000732421875,"DHP174 site, Yukon, NW Canada",positive,Jun-Sep,temperature,air@surface,this compilation,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_547,GroundIce,GI19POYU,740.0,65.20999908447266,-138.32000732421875,"DHP174 site, Yukon, NW Canada",positive,Jun-Sep,temperature,air@surface,this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_549,GroundIce,GI19POYU,740.0,65.20999908447266,-138.32000732421875,"DHP174 site, Yukon, NW Canada",N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,nan,dD,nan,permil,d2H,CE
iso2k_550,GroundIce,GI19POYU,740.0,65.20999908447266,-138.32000732421875,"DHP174 site, Yukon, NW Canada",N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_556,Wood,TR11GRTP,4150.0,30.308300018310547,91.5167007446289,"Reting site, China",negative,Summer,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: summer monsoon",this compilation,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_558,GlacierIce,IC06KAS1,48.0,-70.23999786376953,4.800000190734863,DML Fimbulisen S100,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo/study/23232,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_567,GlacierIce,IC12SIWG,400.0,-72.9000015258789,169.0800018310547,Whitehall Glacier WGH,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.880528,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_569,Coral,CO13CABL,-11.800000190734863,16.129199981689453,-88.24970245361328,Belize,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/17378,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_571,Coral,CO13CABL,-11.800000190734863,16.129199981689453,-88.24970245361328,Belize,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/17378,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_573,GlacierIce,IC01JO01,3233.0,-75.0999984741211,123.38999938964844,EDC Dome C,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/2492,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_575,Coral,CO11NUPM,-10.0,5.869999885559082,-162.1300048828125,Palmyra,increase,subannual,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: sea surface",https://www.ncdc.noaa.gov/paleo/study/10373,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,lutea,permil,d18O,CE
iso2k_579,Coral,CO11NUPM,-10.0,5.869999885559082,-162.1300048828125,Palmyra,decrease/increase,N/A,temperature,sea@surface,https://www.ncdc.noaa.gov/paleo/study/10373,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,lutea,permil,d18O,CE
iso2k_581,Coral,CO17WUBO1G,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,N/A,N/A,N/A,N/A,https://doi.pangaea.de/10.1594/PANGAEA.829390,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_585,Wood,TR11BAPU,265.0,-12.600000381469727,-69.19999694824219,Puerto Maldonado Peru,N/A,Jan,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Precipitation",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,nan,permil,d18O,CE
iso2k_587,Coral,CO17WUBO1B,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,N/A,N/A,N/A,N/A,https://doi.pangaea.de/10.1594/PANGAEA.829390,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_591,Coral,CO13COXM,nan,1.5199999809265137,-157.24000549316406,"Kiritimati Island, Line Islands, Kiribati",decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/13672,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_607,MarineSediment,MS06DLGN,-694.0,24.760000228881836,-79.29000091552734,Great Bahama Bank north,increase,Annual,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: sea surface",https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
iso2k_610,MarineSediment,MS06DLGN,-694.0,24.760000228881836,-79.29000091552734,Great Bahama Bank north,N/A,Annual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
iso2k_611,LakeSediment,LS13KOLA,331.0,-8.008899688720703,113.31279754638672,Lake Lading,decrease,Dec-Feb,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: summer monsoon",https://www.ncdc.noaa.gov/paleo/study/14129,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),dD,nan,permil,d2H,CE
iso2k_629,Coral,CO06MOPE,-5.0,16.75,-22.8882999420166,"Pedra de Lume, Cape Verde Islands",decrease,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/6184,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Siderastrea radians,permil,d18O,CE
iso2k_630,GlacierIce,IC82STVE,3150.0,46.88420104980469,10.825599670410156,Vernagtferner VF79_core1,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.770159,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_633,GlacierIce,IC82STVE,3150.0,46.88420104980469,10.825599670410156,Vernagtferner VF79_core1,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.770159,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),dD,nan,permil,d2H,CE
iso2k_640,LakeSediment,LS17VAWA01,700.0,69.07630157470703,-146.92970275878906,Wahoo Lake Shelf Core,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/20610,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_641,Coral,CO96SWFB,-5.0,24.91670036315918,-80.75,"Lignumvitae Basin, Florida Bay",increase,N/A,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: sea surface",https://www.ncdc.noaa.gov/paleo/study/1886,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_644,GlacierIce,IC07KADF,3810.0,-77.31999969482422,39.70000076293945,Dome F 1993,positive,Annual,temperature,air@surface,https://www.ncdc.noaa.gov/paleo-search/study/22471,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_646,MarineSediment,MS11SENS,-875.0,63.7599983215332,5.25,Norwegian Sea,decrease/increase,Jul-Sep,temperature,sub surface (~50 m),https://www.ncdc.noaa.gov/paleo/study/22592,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS); archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
iso2k_650,Speleothem,SP06DRIT,300.0,44.0,10.0,"Buca della Renella, Italy Flowstone",negative,N/A,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Variations in NAO (related to the amount of rainfall. Season not specified)",https://www.ncdc.noaa.gov/paleo/study/5537,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_653,Speleothem,SP13AYID,550.0,-8.532999992370605,120.43299865722656,"Liang Luar Cave, Indonesia",negative,Summer,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: Australian-Indonesian monsoon rainfall",https://www.ncdc.noaa.gov/paleo/study/16357,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_656,Speleothem,SP13AYID,550.0,-8.532999992370605,120.43299865722656,"Liang Luar Cave, Indonesia",negative,Summer,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: amount of rainfall",https://www.ncdc.noaa.gov/paleo/study/16357,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_698,Coral,CO02KUBE,-11.0,32.470001220703125,-64.69999694824219,"North East Breakers, Bermuda",decrease,subannual,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1872,Iso2k v1.1.2,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),d18O,Diploria strigosa,permil,d18O,CE
iso2k_702,Coral,CO99GUMI,-14.0,-0.5329999923706055,166.9282989501953,Nauru,decrease/increase,N/A,temperature,sea surface,https://www.ncdc.noaa.gov/paleo/study/1842,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_705,Coral,CO99GUMI,-14.0,-0.5329999923706055,166.9282989501953,Nauru,N/A,N/A,N/A,N/A,https://www.ncdc.noaa.gov/paleo/study/1842,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_706,GlacierIce,IC16WE19,2234.0,78.00060272216797,-36.39780044555664,B19,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.849161,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_715,Coral,CO96SWBB,-10.0,25.390300750732422,-80.17150115966797,"Alinas Reef, Biscayne National Park, Florida",decrease/increase,N/A,moisture,"Original interpretation_variable: precipitation, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/1885,Iso2k v1.1.2,; archiveType changed - was originally Coral (CO),d18O,nan,permil,d18O,CE
iso2k_718,GlacierIce,IC16WE28,2733.0,76.6594009399414,-46.483699798583984,B28,positive,Annual,temperature,air@surface,https://doi.pangaea.de/10.1594/PANGAEA.849161,Iso2k v1.1.2,; archiveType changed  was originally Ice core (IC); archiveType changed  was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_723,GlacierIce,IC95FI87,1730.0,80.69999694824219,-73.0999984741211,Agassiz A87,positive,Annual,temperature,air@surface,https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/polar/agassiz/a87del18_1yr.txt,Iso2k v1.1.2,; archiveType changed - was originally Ice core (IC); archiveType changed - was originally Ice core (IC),d18O,nan,permil,d18O,CE
iso2k_726,Speleothem,SP13MCUS,1640.0,36.56999969482422,-118.77999877929688,"Crystal Cave, California",N/A,N/A,N/A,"Original interpretation_variable: circulationVariable, interpretation_variableDetail: N/A",https://www.ncdc.noaa.gov/paleo/study/14652,Iso2k v1.1.2,; archiveType changed - was originally Speleothem (SP),d18O,nan,permil,d18O,CE
iso2k_742,LakeSediment,LS11MOES,670.0,42.029998779296875,0.5299999713897705,Estanya,N/A,N/A,N/A,N/A,this compilation,Iso2k v1.1.2,; archiveType changed - was originally Lake sediment (LS),d18O,nan,permil,d18O,CE
iso2k_745,Wood,TR16WEXI,3100.0,30.420000076293945,95.06999969482422,"Xinpu, China",negative,Jun-Aug,moisture,"Original interpretation_variable: precipitationIsotope, interpretation_variableDetail: relative humidity",https://doi.org/10.1594/PANGAEA.869840,Iso2k v1.1.2,nan,d18O,nan,permil,d18O,CE
iso2k_747,Wood,TR13SIKO,2200.0,49.0,86.0,"Russia, Koksu, Russian Altai","T_air (positive), P_amount (negative)",Summer,temperature,"Seasonal, annual",this compilation,Iso2k v1.1.2,; archiveType changed - was originally Tree ring cellulose (TR),d18O,nan,permil,d18O,CE
iso2k_757,MarineSediment,MS14GFSS,-1250.0,-9.594799995422363,120.91699981689453,Savu Sea,increase,deleteMe,moisture,"Original interpretation_variable: salinity, interpretation_variableDetail: surface",https://www.ncdc.noaa.gov/paleo/study/16155,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS); archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
iso2k_762,MarineSediment,MS14GFSS,-1250.0,-9.594799995422363,120.91699981689453,Savu Sea,N/A,deleteMe,temperature,surface,https://www.ncdc.noaa.gov/paleo/study/16155,Iso2k v1.1.2,; archiveType changed - was originally Marine sediment (MS); archiveType changed - was originally Marine sediment (MS),d18O,nan,permil,d18O,CE
