datasetId,archiveType,dataSetName,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,interpretation_direction,interpretation_seasonality,interpretation_variable,interpretation_variableDetail,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,paleoData_variableName,yearUnits
sisal_496.0_320,Speleothem,"Lianhua cave, Hunan",455.0,29.48,109.5333,"Lianhua cave, Hunan",N/A,N/A,N/A,N/A,['10.1016/j.jseaes.2013.04.015'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_498.0_321,Speleothem,Chiflonkhakha cave,2660.0,-18.1222,-65.7739,Chiflonkhakha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_498.0_322,Speleothem,Chiflonkhakha cave,2660.0,-18.1222,-65.7739,Chiflonkhakha cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_499.0_323,Speleothem,Chiflonkhakha cave,2660.0,-18.1222,-65.7739,Chiflonkhakha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_499.0_324,Speleothem,Chiflonkhakha cave,2660.0,-18.1222,-65.7739,Chiflonkhakha cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_506.0_325,Speleothem,Bat cave,1300.0,32.1,-104.26,Bat cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1073/pnas.1214870110'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_506.0_326,Speleothem,Bat cave,1300.0,32.1,-104.26,Bat cave,N/A,N/A,N/A,N/A,['10.1073/pnas.1214870110'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_506.0_327,Speleothem,Bat cave,1300.0,32.1,-104.26,Bat cave,N/A,N/A,N/A,N/A,['10.1073/pnas.1214870110'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_514.0_328,Speleothem,Cueva del Tigre Perdido,1000.0,-5.9406,-77.3081,Cueva del Tigre Perdido,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2008.07.060'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_514.0_329,Speleothem,Cueva del Tigre Perdido,1000.0,-5.9406,-77.3081,Cueva del Tigre Perdido,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2008.07.060'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_518.0_330,Speleothem,Umajalanta cave,2830.0,-18.12,-65.77,Umajalanta cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_518.0_331,Speleothem,Umajalanta cave,2830.0,-18.12,-65.77,Umajalanta cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.04.048'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_528.0_332,Speleothem,"Lianhua cave, Shanxi",1200.0,38.1667,113.7167,"Lianhua cave, Shanxi",N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.jseaes.2017.10.016'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_528.0_333,Speleothem,"Lianhua cave, Shanxi",1200.0,38.1667,113.7167,"Lianhua cave, Shanxi",N/A,N/A,N/A,N/A,['10.1016/j.jseaes.2017.10.016'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_538.0_334,Speleothem,Shenqi cave,1407.0,28.333,103.1,Shenqi cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2018.07.021'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_538.0_335,Speleothem,Shenqi cave,1407.0,28.333,103.1,Shenqi cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2018.07.021'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_539.0_336,Speleothem,Shenqi cave,1407.0,28.333,103.1,Shenqi cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2018.07.021'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_539.0_337,Speleothem,Shenqi cave,1407.0,28.333,103.1,Shenqi cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2018.07.021'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_542.0_338,Speleothem,Wuya cave,1370.0,33.82,105.43,Wuya cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/srep06381'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_542.0_339,Speleothem,Wuya cave,1370.0,33.82,105.43,Wuya cave,N/A,N/A,N/A,N/A,['10.1038/srep06381'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_543.0_340,Speleothem,Wuya cave,1370.0,33.82,105.43,Wuya cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/srep06381'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_543.0_341,Speleothem,Wuya cave,1370.0,33.82,105.43,Wuya cave,N/A,N/A,N/A,N/A,['10.1038/srep06381'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_546.0_342,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_546.0_343,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_546.0_344,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_547.0_345,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_547.0_346,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_547.0_347,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_548.0_348,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_548.0_349,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_548.0_350,Speleothem,Hoq cave,335.0,12.5866,54.3543,Hoq cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.01.016'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_559.0_351,Speleothem,Akcakale cave,1530.0,40.4498,39.5365,Akcakale cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.yqres.2011.01.005'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_559.0_352,Speleothem,Akcakale cave,1530.0,40.4498,39.5365,Akcakale cave,N/A,N/A,N/A,N/A,['10.1016/j.yqres.2011.01.005'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_559.0_353,Speleothem,Akcakale cave,1530.0,40.4498,39.5365,Akcakale cave,N/A,N/A,N/A,N/A,['10.1016/j.yqres.2011.01.005'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_564.0_354,Speleothem,Bleßberg cave,500.0,50.4244,11.0203,Bleßberg cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.gloplacha.2019.03.007'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_564.0_355,Speleothem,Bleßberg cave,500.0,50.4244,11.0203,Bleßberg cave,N/A,N/A,N/A,N/A,['10.1016/j.gloplacha.2019.03.007'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_564.0_356,Speleothem,Bleßberg cave,500.0,50.4244,11.0203,Bleßberg cave,N/A,N/A,N/A,N/A,['10.1016/j.gloplacha.2019.03.007'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_573.0_357,Speleothem,Gejkar cave,650.0,35.8,45.1645,Gejkar cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1002/2016GL071786'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_573.0_358,Speleothem,Gejkar cave,650.0,35.8,45.1645,Gejkar cave,N/A,N/A,N/A,N/A,['10.1002/2016GL071786'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_573.0_359,Speleothem,Gejkar cave,650.0,35.8,45.1645,Gejkar cave,N/A,N/A,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,['10.1002/2016GL071786'],SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,Mg/Ca,CE
sisal_573.0_360,Speleothem,Gejkar cave,650.0,35.8,45.1645,Gejkar cave,N/A,N/A,N/A,N/A,['10.1002/2016GL071786'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_577.0_361,Speleothem,Crystal cave,1386.0,36.59,-118.82,Crystal cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/ngeo1862'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_577.0_362,Speleothem,Crystal cave,1386.0,36.59,-118.82,Crystal cave,N/A,N/A,N/A,N/A,['10.1038/ngeo1862'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_588.0_363,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2019GL082405'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_588.0_364,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,N/A,N/A,['10.1029/2019GL082405'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_589.0_365,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2019GL082405'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_589.0_366,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,N/A,N/A,['10.1029/2019GL082405'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_592.0_367,Speleothem,El Condor cave,860.0,-5.93,-77.3,El Condor cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/ncomms2415'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_592.0_368,Speleothem,El Condor cave,860.0,-5.93,-77.3,El Condor cave,N/A,N/A,N/A,N/A,['10.1038/ncomms2415'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_592.0_369,Speleothem,El Condor cave,860.0,-5.93,-77.3,El Condor cave,N/A,N/A,N/A,N/A,['10.1038/ncomms2415'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_594.0_370,Speleothem,Tamboril cave,200.0,-16.0,-47.0,Tamboril cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2019.02.019'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_594.0_371,Speleothem,Tamboril cave,200.0,-16.0,-47.0,Tamboril cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2019.02.019'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_594.0_372,Speleothem,Tamboril cave,200.0,-16.0,-47.0,Tamboril cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2019.02.019'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_597.0_373,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_597.0_374,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_597.0_375,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_598.0_376,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_598.0_377,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_598.0_378,Speleothem,Huagapo cave,3850.0,-11.27,-75.79,Huagapo cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.05.008'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_613.0_379,Speleothem,Pink Panther cave,1900.0,32.0,-105.2,Pink Panther cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1130/G22865A.1'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_613.0_380,Speleothem,Pink Panther cave,1900.0,32.0,-105.2,Pink Panther cave,N/A,N/A,N/A,N/A,['10.1130/G22865A.1'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_620.0_381,Speleothem,Kesang cave,2000.0,42.87,81.75,Kesang cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2016.12.014'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_621.0_382,Speleothem,Kesang cave,2000.0,42.87,81.75,Kesang cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2016.12.014'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_623.0_383,Speleothem,Kesang cave,2000.0,42.87,81.75,Kesang cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2016.12.014'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_650.0_384,Speleothem,La Garma cave,85.0,43.4306,-3.6658,La Garma cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2015.03.015'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_650.0_385,Speleothem,La Garma cave,85.0,43.4306,-3.6658,La Garma cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2015.03.015'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_672.0_386,Speleothem,Tham Doun Mai,352.0,20.75,102.65,Tham Doun Mai,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2019.115737'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_672.0_387,Speleothem,Tham Doun Mai,352.0,20.75,102.65,Tham Doun Mai,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2019.115737'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_672.0_388,Speleothem,Tham Doun Mai,352.0,20.75,102.65,Tham Doun Mai,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2019.115737'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_673.0_389,Speleothem,Hollywood cave,100.0,-41.95,171.47,Hollywood cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2004.10.024'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_673.0_390,Speleothem,Hollywood cave,100.0,-41.95,171.47,Hollywood cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2004.10.024'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_673.0_391,Speleothem,Hollywood cave,100.0,-41.95,171.47,Hollywood cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2004.10.024'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_707.0_392,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2019.115717'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_707.0_393,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2019.115717'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_707.0_394,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2019.115717'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_723.0_395,Speleothem,Shennong cave,383.0,28.71,117.26,Shennong cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2021.106911'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_723.0_396,Speleothem,Shennong cave,383.0,28.71,117.26,Shennong cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2021.106911'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_723.0_397,Speleothem,Shennong cave,383.0,28.71,117.26,Shennong cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2021.106911'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_738.0_398,Speleothem,Anjohibe,131.0,-15.53,46.88,Anjohibe,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1126/sciadv.abb2459'],SISAL v3,mixed,d18O,N/A,permil,d18O,CE
sisal_738.0_399,Speleothem,Anjohibe,131.0,-15.53,46.88,Anjohibe,N/A,N/A,N/A,N/A,['10.1126/sciadv.abb2459'],SISAL v3,mixed,d13C,N/A,permil,d13C,CE
sisal_738.0_400,Speleothem,Anjohibe,131.0,-15.53,46.88,Anjohibe,N/A,N/A,N/A,N/A,['10.1126/sciadv.abb2459'],SISAL v3,mixed,growth rate,N/A,mm/year,growth rate,CE
sisal_739.0_401,Speleothem,Bàsura cave,200.0,44.13,8.2,Bàsura cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s41467-022-32654-w'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_739.0_402,Speleothem,Bàsura cave,200.0,44.13,8.2,Bàsura cave,N/A,N/A,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,['10.1038/s41467-022-32654-w'],SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,Mg/Ca,CE
sisal_739.0_403,Speleothem,Bàsura cave,200.0,44.13,8.2,Bàsura cave,N/A,N/A,N/A,N/A,['10.1038/s41467-022-32654-w'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_742.0_404,Speleothem,Careys cave,393.0,-35.07,148.66,Careys cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1177/0959683620981717'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_742.0_405,Speleothem,Careys cave,393.0,-35.07,148.66,Careys cave,N/A,N/A,N/A,N/A,['10.1177/0959683620981717'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_742.0_406,Speleothem,Careys cave,393.0,-35.07,148.66,Careys cave,N/A,N/A,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,['10.1177/0959683620981717'],SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,Mg/Ca,CE
sisal_742.0_407,Speleothem,Careys cave,393.0,-35.07,148.66,Careys cave,N/A,N/A,N/A,N/A,['10.1177/0959683620981717'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_743.0_408,Speleothem,Cathedral cave,300.0,-32.617,148.94,Cathedral cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.gca.2019.12.007'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_743.0_409,Speleothem,Cathedral cave,300.0,-32.617,148.94,Cathedral cave,N/A,N/A,N/A,N/A,['10.1016/j.gca.2019.12.007'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_743.0_410,Speleothem,Cathedral cave,300.0,-32.617,148.94,Cathedral cave,N/A,N/A,N/A,N/A,['10.1016/j.gca.2019.12.007'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_752.0_411,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_752.0_412,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_752.0_413,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_753.0_414,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_753.0_415,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_753.0_416,Speleothem,Cuíca cave,310.0,-11.6822,-60.6431,Cuíca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2022.107383'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_765.0_417,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_765.0_418,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_765.0_419,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_766.0_420,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_766.0_421,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_766.0_422,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_767.0_423,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_767.0_424,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_767.0_425,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_768.0_426,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_768.0_427,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_768.0_428,Speleothem,Golgotha cave,72.0,-34.083,115.05,Golgotha cave,N/A,N/A,N/A,N/A,['10.1038/s43247-022-00347-3'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
