"site_id","entity_id","entity_name","entity_status","corresponding_current","persist_id","depth_ref","geology","rock_age","wokam","vegetation_type","land_use","copernicus_lcc","cover_type","cover_thickness","host_rock_trace_elements","drip_water_trace_elements","distance_entrance","speleothem_type","drip_type","drip_height","d13C","d18O","iso_std","d18O_water_equilibrium","d18O_dripwater_carbonate_difference","organics","fluid_inclusions","mineralogy_petrology_fabric","clumped_isotopes","noble_gas_temperatures","C14","ODL","Sr_Ca","Sr_Ca_method","Sr_Ca_std","Sr_Ca_downsampled","Sr_Ca_downsampling_method","Mg_Ca","Mg_Ca_method","Mg_Ca_std","Mg_Ca_downsampled","Mg_Ca_downsampling_method","Ba_Ca","Ba_Ca_method","Ba_Ca_std","Ba_Ca_downsampled","Ba_Ca_downsampling_method","U_Ca","U_Ca_method","U_Ca_std","U_Ca_downsampled","U_Ca_downsampling_method","P_Ca","P_Ca_method","P_Ca_std","P_Ca_downsampled","P_Ca_downsampling_method","Sr_isotopes","Sr_isotopes_method","Sr_isotopes_std","trace_elements_datafile","trace_elements_metadatafile","cave_map","entity_scan","contact","data_DOI_URL"
253,548,"STM6","current",NA,"253-STM6","from top","limestone","Palaeocene",NA,"barren","limited or no use","shrubs","unknown",NA,"no","no",2000,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
254,549,"46745","current",NA,"254-46745","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,550,"46746-a","current",NA,"254-46746A","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"stalactite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,551,"46747","current",NA,"254-46747","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"stalactite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,552,"138862.1","current",NA,"254-1388621","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,553,"138862.2a","current",NA,"254-1388622A","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,554,"142828","current",NA,"254-142828","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,555,"46746-b","current",NA,"254-46746B","from base","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"stalactite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
254,556,"138862.2b","current",NA,"254-1388622B","from top","other (see notes)","mixed (see notes)",NA,"shrubland","mixed (see notes)","herbaceous vegetation","thick",50,NA,NA,NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Kerstin Braun",NA
255,557,"MT1","current",NA,"255-MT1","from top","limestone","Eocene",NA,"unknown","unknown","shrubs","unknown",25,"no","no",40,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
256,558,"LFG-2","current",NA,"256-LFG2","from base","limestone","Jurassic",NA,"deciduous","forest","closed forest, deciduous broad leaf","thick",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Bogdan Onac",NA
257,559,"2p","current",NA,"257-2P","from top","limestone","Jurassic",NA,"sparse","farmland","herbaceous vegetation","thin",30,"no","no",200,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Zoltán Kern, István G. Hatvani",NA
258,560,"STAL-B7-7","current",NA,"258-STALB77","from base","limestone","Devonian",NA,"unknown","unknown","cultivated and managed vegetation / agriculture","unknown",NA,"no","no",NA,"stalagmite","unknown",1,"yes","yes","PDB","yes",NA,"no","no","yes","no","no","no","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Carlos Pérez-Mejías",NA
259,561,"PA-8","current",NA,"259-PA8","from top","dolomite limestone","Carboniferous",NA,"sparse","unknown","herbaceous vegetation","unknown",150,"unknown","unknown",1200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","yes","no","no","no","no","no","yes","unknown","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","no",NA,NA,"no","no","no","no","Laura Endres; Carlos Pérez-Mejías",NA
260,562,"CA","current",NA,"260-CA","from top","dolomite limestone","Cambrian","discontinuous carbonate","unknown","unknown","shrubs","unknown",200,"no","no",NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andrea Columbu",NA
261,563,"SIR-1","current",NA,"261-SIR1","from top","unknown","Cretaceous","discontinuous evaporite","unknown","forest","open forest, other","patchy",120,"no","no",1300,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","no","yes","no","no","no","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Carlos Pérez-Mejías",NA
262,564,"BB-1","current",NA,"262-BB1","from top","limestone","Triassic","continuous carbonate","mixed (see notes)","farmland","cultivated and managed vegetation / agriculture","thick",60,"unknown","yes",440,"stalagmite","mixed",NA,"yes","yes","Vienna-PDB","unknown",NA,"yes","no","yes","no","no","no","no","yes","unknown",NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","yes","Sebastian Breitenbach",NA
262,565,"BB-3","current",NA,"262-BB3","from top","limestone","Triassic","continuous carbonate","mixed (see notes)","farmland","cultivated and managed vegetation / agriculture","thick",60,"unknown","yes",440,"stalagmite","mixed",NA,"yes","yes","Vienna-PDB","unknown",NA,"yes","no","yes","no","no","no","no","yes","unknown",NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","yes","Sebastian Breitenbach",NA
263,566,"ocz-6","current",NA,"263-OCZ6","from base","limestone","Cretaceous","continuous carbonate","deciduous","farmland","closed forest, deciduous broad leaf","patchy",NA,"unknown","unknown",20,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Jacek Pawlak",NA
264,567,"SPD-1","current",NA,"264-SPD1","from top","limestone","Cretaceous","continuous carbonate","sparse","limited or no use","open forest, other","patchy",27,"no","no",73,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nina Loncar",NA
264,568,"SPD-2","current",NA,"264-SPD2","from top","limestone","Cretaceous","continuous carbonate","sparse","limited or no use","open forest, other","patchy",27,"no","no",75,"stalagmite","seepage flow",0.3,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nina Loncar",NA
265,569,"CAM-1","current",NA,"265-CAM1","from top","dolomite","Triassic","continuous carbonate","evergreen","forest","open forest, other","thin",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Oana-Alexandra Dumitru","https://www.ncdc.noaa.gov/paleo/study/24950 "
266,570,"Vic-III-4","current",NA,"266-VICIII4","from top","dolomite limestone","Triassic","discontinuous carbonate","sparse","other (see notes)","shrubs","thin",30,NA,NA,350,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"yes","no","Alexander Budsky",NA
267,571,"GCL6","current",NA,"267-GCL6","from top","limestone","Jurassic",NA,"evergreen","other (see notes)","closed forest, other","thin",13,"no","no",100,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
268,572,"PN-95-5","superseded","714","268-PN955","from top","dolomite limestone","Devonian",NA,"unknown","unknown","herbaceous vegetation","unknown",70,"unknown","unknown",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","yes","no","no","no","no","no","yes","unknown",NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","no","Inga Labuhn",NA
269,573,"Gej-1","current",NA,"269-GEJ1","from top","limestone","Cretaceous","continuous carbonate","shrubland","limited or no use","herbaceous vegetation","unknown",20,"no","no",438,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","unknown","yes","unknown","NIST SRM 610","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 610","Yes-SISAL downsampled","Binned average","no",NA,NA,NA,NA,"yes","LA-ICP-MS","NIST SRM 610","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 610","Yes-SISAL downsampled","Binned average","no",NA,NA,"yes","no","no","yes","Carole Nehme",NA
270,574,"GZ14-1","current",NA,"270-GZ141","from top","dolomite limestone","unknown","discontinuous carbonate","sparse","limited or no use","herbaceous vegetation","unknown",NA,"yes","yes",300,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","yes","unknown","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"yes","solution ICP-MS","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"yes","solution ICP-MS","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","no","Carole Nehme; Stacy Carolin",NA
271,575,"YB-F1","current",NA,"271-YBF1","from top","limestone","Silurian","discontinuous carbonate","other (see notes)","forest","closed forest, evergreen broad leaf","unknown",20,"unknown","unknown",NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"yes","no","no","no","no","no","no","yes","unknown","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","no",NA,NA,"yes","no","no","no","Bronwyn Dixon; Peter Wynn",NA
272,576,"M-1","current",NA,"272-M1","from top","limestone","Oligocene","continuous carbonate","deciduous","forest","closed forest, evergreen broad leaf","thick",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Drew Lorrey",NA
273,577,"CRC-3","current",NA,"273-CRC3","from top","unknown","unknown",NA,"unknown","unknown","closed forest, evergreen needle leaf","unknown",70,"no","yes",150,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sophie Warken","https://media.nature.com/original/nature-assets/ngeo/journal/v6/n8/extref/ngeo1862-s1.pdf"
274,578,"CT-1","current",NA,"274-CT1","from base","limestone","Palaeocene","discontinuous carbonate","unknown","forest","cultivated and managed vegetation / agriculture","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sophie Warken","https://www.ncdc.noaa.gov/paleo/study/10442 "
274,579,"CT-5","current",NA,"274-CT5","from base","limestone","Palaeocene","discontinuous carbonate","unknown","forest","cultivated and managed vegetation / agriculture","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sophie Warken","https://www.ncdc.noaa.gov/paleo/study/10442 "
274,580,"CT-6","current",NA,"274-CT6","from base","limestone","Palaeocene","discontinuous carbonate","unknown","forest","cultivated and managed vegetation / agriculture","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sophie Warken","https://www.ncdc.noaa.gov/paleo/study/10442 "
274,581,"CT-7","current",NA,"274-CT7","from base","limestone","Palaeocene","discontinuous carbonate","unknown","forest","cultivated and managed vegetation / agriculture","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sophie Warken","https://www.ncdc.noaa.gov/paleo/study/10442 "
72,582,"POM1","current",NA,"72-POM1","from top","limestone","Cretaceous","continuous carbonate","deciduous","forest","closed forest, deciduous broad leaf","thick",40,"no","yes",80,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Virgil Dragusin","10.1594/PANGAEA.892728"
275,583,"BG41","current",NA,"275-BG41","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","herbaceous vegetation","thin",50,"no","no",34,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
275,584,"BG66","current",NA,"275-BG66","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","herbaceous vegetation","thin",50,"no","no",34,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
275,585,"BG67","current",NA,"275-BG67","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","herbaceous vegetation","thin",50,"no","no",34,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
275,586,"BG611","current",NA,"275-BG611","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","herbaceous vegetation","thin",50,"no","no",34,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
275,587,"BG6LR","current",NA,"275-BG6LR","from top","limestone","Jurassic","continuous carbonate","shrubland","forest","herbaceous vegetation","thin",50,"no","no",34,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Rhawn Denniston",NA
215,588,"Cha2_2019","current",NA,"215-CHA2","from top","dolomite","Jurassic",NA,"unknown","unknown","closed forest, mixed","unknown",NA,"no","no",300,"stalagmite","seasonal drip",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Yassine Ait Brahim",NA
215,589,"Cha1","current",NA,"215-CHA1","from top","dolomite","Jurassic",NA,"unknown","unknown","closed forest, mixed","unknown",NA,"no","no",300,"stalagmite","seasonal drip",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Yassine Ait Brahim",NA
182,590,"KOT-I","current",NA,"182-KOTI","from top","limestone","Precambrian",NA,"deciduous","forest","cultivated and managed vegetation / agriculture","thick",35,NA,NA,140,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nikita Kaushal",NA
135,591,"GP2","current",NA,"135-GP2","from top","dolomite","Jurassic",NA,"unknown","unknown","closed forest, other","unknown",NA,"no","unknown",50,"stalagmite","seasonal drip",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes",NA,"no","no","Yassine Ait Brahim; Nikita Kaushal","https://www.ncei.noaa.gov/access/paleo-search/study/20266"
192,592,"ELC-A","current",NA,"192-ELCA","from top","unknown","unknown",NA,"unknown","unknown","herbaceous vegetation","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Michael Deininger","https://www.ncdc.noaa.gov/paleo/study/13836"
192,593,"ELC-B","current partially modified","703","192-ELCB","from top","unknown","unknown",NA,"unknown","unknown","herbaceous vegetation","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Michael Deininger","https://www.ncdc.noaa.gov/paleo/study/13836"
27,594,"TM6","current",NA,"27-TM6","from top","dolomite","Precambrian","discontinuous carbonate","deciduous","forest","herbaceous vegetation","other (see notes)",50,"yes","yes",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Brittany Ward",NA
276,595,"BNT-2","current",NA,"276-BNT2","from top","limestone","Triassic","discontinuous carbonate","deciduous","forest","closed forest, deciduous broad leaf","patchy",45,"yes","yes",100,"flowstone","seasonal drip",NA,"yes","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Attila Demény",NA
117,596,"Bu2_2018","current partially modified","241","117-BU2","from top","limestone","Devonian","discontinuous carbonate","deciduous","mixed (see notes)","urban / built up","thin",NA,"unknown","unknown",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","unknown","yes","unknown","no","no","no","yes","unknown","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","no",NA,NA,NA,NA,"yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","LA-ICP-MS","NIST SRM 612","Yes-SISAL downsampled","Binned average","yes","other (see notes)","SrCO3 (NIST SRM 987)","yes","no","yes","yes","Andrea Columbo, Michael Weber, Carlos Pérez-Mejías",NA
277,597,"P00-H2","current",NA,"277-P00H2","from top","dolomite limestone","Triassic","continuous carbonate","unknown","unknown","herbaceous vegetation","unknown",NA,"no","no",650,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Chris Brierley","https://www.ncdc.noaa.gov/paleo/study/16405"
277,598,"P00-H1","current",NA,"277-P00H1","from top","dolomite limestone","Triassic","continuous carbonate","unknown","unknown","herbaceous vegetation","unknown",NA,"no","no",650,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Chris Brierley","https://www.ncdc.noaa.gov/paleo/study/16405"
277,599,"P09-H1b","current",NA,"277-P09H1B","from top","dolomite limestone","Triassic","continuous carbonate","unknown","unknown","herbaceous vegetation","unknown",300,"no","no",1100,"stalagmite","seepage flow",NA,"no","yes","Vienna-PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
