index 1,index 2,ID 1,ID 2,correlation,distance (km)
1026,1027,pages2k_1992,pages2k_1993,0.9999999999989425,0.0
1028,4775,pages2k_1994,ch2k_DE12ANC01_258,0.9988073192203922,0.8847115797978425
1037,2152,pages2k_2013,FE23_northamerica_canada_cana097,0.9782537218847714,5.676742833608837
1042,1049,pages2k_2021,pages2k_2034,1.0,0.0
1053,4686,pages2k_2042,ch2k_TU95MAD01_24,1.0,0.0
1053,4901,pages2k_2042,iso2k_20,1.0,0.0
1061,3380,pages2k_2059,FE23_northamerica_usa_ak058,0.9938599924899515,2.0092840563554346
1075,2076,pages2k_2085,FE23_northamerica_canada_cana002,0.9802128473402026,3.8321240746850656
1081,4849,pages2k_2094,ch2k_TU01DEP01_450,1.0,0.047479212299464564
1081,5161,pages2k_2094,iso2k_1201,1.0,0.047479212299464564
1083,1085,pages2k_2098,pages2k_2103,0.990390473253425,0.0
1088,3835,pages2k_2110,FE23_northamerica_usa_co554,0.9663565642909763,3.978640208073092
1093,1100,pages2k_2118,pages2k_2131,1.0,0.0
1108,1110,pages2k_2146,pages2k_2149,0.9676859064640575,0.0
1108,1111,pages2k_2146,pages2k_2150,0.9832956643776369,0.0
1110,1111,pages2k_2149,pages2k_2150,0.9910167365890011,0.0
1114,2209,pages2k_2156,FE23_northamerica_canada_cana169w,0.9602961986074567,4.264518653507087
1119,1126,pages2k_2164,pages2k_2177,1.0,0.0
1133,1140,pages2k_2190,pages2k_2203,1.0,0.0
1146,5251,pages2k_2214,iso2k_1631,1.0,0.0
1151,3225,pages2k_2220,FE23_asia_russ127w,0.9883046822070585,0.23755598128809655
1154,2975,pages2k_2226,FE23_asia_mong007w,0.998817498665448,0.0
1174,3392,pages2k_2265,FE23_northamerica_usa_ak070,0.9637690332839383,2.0092840563554346
1179,1658,pages2k_2273,pages2k_3187,0.9874136340446056,0.0
1186,1188,pages2k_2287,pages2k_2290,0.9999995540362937,0.0
1194,4742,pages2k_2300,ch2k_OS14RIP01_174,0.9999999872284351,0.0
1196,2974,pages2k_2303,FE23_asia_mong006,0.9987646516935687,0.37072945852236205
1199,4756,pages2k_2309,ch2k_WE09ARR01_208,0.9999999999999999,0.5077625559620448
1200,4757,pages2k_2311,ch2k_WE09ARR01_210,1.0,0.5077625559620448
1204,3436,pages2k_2319,FE23_northamerica_usa_ak6,0.9731445668448396,3.840937938296045
1211,1214,pages2k_2338,pages2k_2343,0.99915697842875,0.0
1212,1215,pages2k_2339,pages2k_2344,0.9819400601513614,0.0
1221,4605,pages2k_2361,FE23_northamerica_usa_wa097,0.9933066574854874,3.727634529190587
1241,3865,pages2k_2402,FE23_northamerica_usa_co586,0.9949546357141114,4.672265454609224
1256,2169,pages2k_2430,FE23_northamerica_canada_cana113,0.9587868003899696,6.064758659430112
1261,1268,pages2k_2438,pages2k_2451,1.0,0.0
1279,4662,pages2k_2473,FE23_northamerica_usa_wy022,0.9992211339017578,0.0
1282,1289,pages2k_2477,pages2k_2490,0.9415197539411787,0.0
1283,1290,pages2k_2480,pages2k_2493,0.9260148158497331,0.0
1284,1291,pages2k_2481,pages2k_2494,1.0,0.0
1294,1295,pages2k_2500,pages2k_2502,1.0,0.0
1299,5249,pages2k_2510,iso2k_1626,1.0,0.0
1301,5211,pages2k_2514,iso2k_1467,0.9999999999999999,0.0
1303,5152,pages2k_2517,iso2k_1130,1.0,0.0
1312,5240,pages2k_2534,iso2k_1575,0.9999999992322687,0.13150147578139737
